# clock=CLOCK_MONOTONIC period_ns=5000000 drm_device=/sys/class/drm/card1/device
monotonic_ns	sclk_mhz	mclk_mhz	fclk_mhz	busy_percent	millidegrees	sample_cost_ns
332973476016770	711	1067	unavailable	75	61000	897678
332973481026029	722	1067	unavailable	75	61000	647297
332973486025068	733	1067	unavailable	75	61000	370597
332973491035750	744	1067	unavailable	76	61000	986404
332973496013689	750	1067	unavailable	76	61000	681221
332973501022557	750	1067	unavailable	76	61000	379684
332973506025334	762	1067	unavailable	77	61000	943904
332973511019434	775	1067	unavailable	78	61000	682092
332973516021258	787	1067	unavailable	78	61000	375296
332973521022632	787	1067	unavailable	76	61000	1041989
332973526022954	750	1067	unavailable	73	61000	789114
332973531023396	722	1067	unavailable	70	61000	442712
332973536026573	700	1067	unavailable	68	61000	1071305
332973541018519	659	1067	unavailable	66	61000	775108
332973546015996	640	1067	unavailable	65	61000	380646
332973551019784	620	1067	unavailable	64	61000	353244
332973556027931	600	1067	unavailable	62	61000	822476
332973561019746	572	1067	unavailable	60	61000	419679
332973566021962	541	1067	unavailable	58	61000	394411
332973571030970	500	1067	unavailable	57	61000	839188
332973576026002	476	1067	unavailable	55	61000	358073
332973581019170	450	1067	unavailable	54	61000	357713
332973586020203	420	1067	unavailable	53	61000	973521
332973591016848	413	1067	unavailable	53	61000	463491
332973596023432	400	1067	unavailable	53	61000	369785
332973601021289	400	1067	unavailable	52	61000	920400
332973606018705	400	1067	unavailable	51	61000	511532
332973611016502	400	1067	unavailable	50	61000	347584
332973616023346	400	1067	unavailable	48	61000	956088
332973621019590	400	1067	unavailable	48	61000	475204
332973626022827	400	1067	unavailable	47	61000	345600
332973631018200	400	1067	unavailable	46	61000	1001182
332973636015466	400	1067	unavailable	46	61000	492155
332973641020376	400	1067	unavailable	46	61000	401936
332973646023634	400	1067	unavailable	46	61000	1006041
332973651021501	400	1067	unavailable	46	61000	445217
332973656025680	400	1067	unavailable	46	61000	381437
332973661024178	400	1067	unavailable	44	61000	1095299
332973666018459	400	1067	unavailable	43	61000	596381
332973671011056	400	1067	unavailable	42	61000	201649
332973676024262	400	1067	unavailable	42	61000	958041
332973681024183	400	1067	unavailable	42	61000	558921
332973686030917	400	1067	unavailable	42	61000	350188
332973691030517	400	1067	unavailable	42	61000	1013536
332973696017293	400	1067	unavailable	42	61000	611871
332973701025029	400	1067	unavailable	42	61000	375236
332973706027485	400	1067	unavailable	41	61000	1102703
332973711015764	400	1067	unavailable	40	61000	619775
332973716016887	400	1067	unavailable	40	61000	375065
332973721019914	400	1067	unavailable	39	61000	961788
332973726027109	400	1067	unavailable	39	61000	602332
332973731019025	400	1067	unavailable	39	61000	376838
332973736020088	400	1067	unavailable	41	61000	968431
332973741019348	400	1067	unavailable	40	61000	772001
332973746016483	400	1067	unavailable	42	61000	382961
332973751019821	413	1067	unavailable	46	61000	956068
332973756013981	435	1067	unavailable	48	61000	694726
332973761015165	457	1067	unavailable	50	61000	373081
332973766015797	476	1067	unavailable	53	61000	957760
332973771015668	500	1067	unavailable	55	61000	723600
332973776015829	516	1067	unavailable	57	61000	371599
332973781015891	533	1067	unavailable	60	61000	1038011
332973786016162	554	1067	unavailable	62	61000	701459
332973791012757	572	1067	unavailable	63	61000	354767
332973796014582	590	1067	unavailable	64	61000	321244
332973801054748	572	1067	unavailable	62	61000	827086
332973806022018	563	1067	unavailable	63	61000	369525
332973811017220	572	1067	unavailable	64	61000	399061
332973816016169	590	1067	unavailable	66	61000	850620
332973821008186	590	1067	unavailable	66	61000	249038
332973826020410	600	1067	unavailable	67	61000	383581
332973831033004	620	1067	unavailable	68	61000	807739
332973836018428	620	1067	unavailable	69	61000	359406
332973841012809	630	1067	unavailable	69	61000	368122
332973846015716	650	1067	unavailable	71	61000	843776
332973851013062	659	1067	unavailable	71	61000	361830
332973856032009	666	1067	unavailable	72	61000	368152
332973861017122	677	1067	unavailable	73	61000	874414
332973866015680	688	1067	unavailable	73	61000	385164
332973871020050	700	1067	unavailable	73	61000	374874
332973876013739	711	1067	unavailable	75	61000	878762
332973881019371	722	1067	unavailable	75	61000	413086
332973886025053	733	1067	unavailable	75	61000	369124
332973891016257	744	1067	unavailable	76	61000	931902
332973896014154	750	1067	unavailable	76	61000	516842
332973901011551	750	1067	unavailable	76	61000	362792
332973906012854	762	1067	unavailable	76	61000	935619
332973911012865	775	1067	unavailable	77	61000	440328
332973916012286	787	1067	unavailable	77	61000	366018
332973921031112	787	1067	unavailable	76	61000	1058390
332973926019752	762	1067	unavailable	73	61000	500581
332973931025865	733	1067	unavailable	71	61000	358063
332973936024343	688	1067	unavailable	68	61000	1051677
332973941021769	659	1067	unavailable	66	61000	665001
332973946030166	640	1067	unavailable	65	61000	404481
332973951020700	620	1067	unavailable	64	61000	1032020
332973956021582	600	1067	unavailable	62	61000	553711
332973961022726	572	1067	unavailable	60	61000	382208
332973966025041	545	1067	unavailable	58	61000	1065994
332973971018560	508	1067	unavailable	57	61000	602713
332973976025464	484	1067	unavailable	55	61000	354547
332973981024133	457	1067	unavailable	54	61000	1109526
332973986015438	428	1067	unavailable	53	61000	663708
332973991010690	413	1067	unavailable	53	61000	212449
332973996029757	400	1067	unavailable	52	61000	1113454
332974001027885	400	1067	unavailable	52	61000	737126
332974006023317	400	1067	unavailable	52	61000	367942
332974011027767	400	1067	unavailable	50	61000	965956
332974016027047	400	1067	unavailable	49	61000	726896
332974021020596	400	1067	unavailable	48	61000	386947
332974026020196	400	1067	unavailable	47	61000	930229
332974031018574	400	1067	unavailable	46	61000	681351
332974036016892	400	1067	unavailable	45	61000	367732
332974041016863	400	1067	unavailable	46	61000	1072757
332974046017375	400	1067	unavailable	46	61000	749730
332974051020943	400	1067	unavailable	46	61000	388210
332974056025674	400	1067	unavailable	45	61000	1120937
332974061019723	400	1067	unavailable	44	61000	767393
332974066020075	400	1067	unavailable	44	61000	359316
332974071018473	400	1067	unavailable	43	61000	355228
332974076020889	400	1067	unavailable	42	61000	810594
332974081021932	400	1067	unavailable	42	61000	354908
332974086014369	400	1067	unavailable	41	61000	390845
332974091022375	400	1067	unavailable	42	61000	902327
332974096031604	400	1067	unavailable	43	61000	390234
332974101023189	400	1067	unavailable	43	61000	414289
332974106030093	400	1067	unavailable	42	61000	951810
332974111020677	400	1067	unavailable	41	61000	469533
332974116021680	400	1067	unavailable	40	61000	378622
332974121019627	400	1067	unavailable	39	61000	907747
332974126018737	400	1067	unavailable	39	61000	422414
332974131020261	400	1067	unavailable	39	61000	372811
332974136021264	400	1067	unavailable	40	61000	954625
332974141023078	400	1067	unavailable	40	61000	370156
332974146008212	400	1067	unavailable	42	61000	236344
332974151017631	420	1067	unavailable	45	61000	1009608
332974156008104	435	1067	unavailable	48	61000	543261
332974161013575	450	1067	unavailable	50	61000	357843
332974166014669	476	1067	unavailable	53	61000	1037160
332974171014960	492	1067	unavailable	55	61000	532992
332974176007507	508	1067	unavailable	57	61000	230764
332974181006436	533	1067	unavailable	60	61000	883311
332974186014212	554	1067	unavailable	61	61000	568920
332974191013201	572	1067	unavailable	63	61000	311566
332974196027149	590	1067	unavailable	64	61000	1194496
332974201035666	572	1067	unavailable	62	61000	636367
332974206014688	554	1067	unavailable	61	61000	400974
332974211009239	554	1067	unavailable	62	61000	858173
332974216008148	563	1067	unavailable	64	61000	676372
332974221020763	572	1067	unavailable	65	61000	403609
332974226011617	581	1067	unavailable	66	61000	1019867
332974231015285	590	1067	unavailable	67	61000	555124
332974236030705	600	1067	unavailable	67	61000	374003
332974241016309	620	1067	unavailable	69	61000	1010991
332974246016180	630	1067	unavailable	69	61000	810975
332974251014047	640	1067	unavailable	71	61000	416694
332974256022484	650	1067	unavailable	71	61000	1019918
332974261020271	659	1067	unavailable	72	61000	612362
332974266032435	677	1067	unavailable	73	61000	356431
332974271020504	677	1067	unavailable	73	61000	947912
332974276015746	688	1067	unavailable	74	61000	649702
332974281011610	700	1067	unavailable	75	61000	367671
332974286022862	711	1067	unavailable	75	61000	937042
332974291026430	722	1067	unavailable	75	61000	668647
332974296018226	733	1067	unavailable	75	61000	376858
332974301026823	744	1067	unavailable	76	61000	1050635
332974306019009	750	1067	unavailable	76	61000	696500
332974311021135	750	1067	unavailable	76	61000	383571
332974316028840	775	1067	unavailable	77	61000	1057669
332974321017500	775	1067	unavailable	78	61000	722609
332974326023583	775	1067	unavailable	76	61000	372450
332974331023444	750	1067	unavailable	73	61000	354977
332974336018826	711	1067	unavailable	70	61000	839098
332974341022885	677	1067	unavailable	68	61000	355859
332974346023587	650	1067	unavailable	66	61000	353355
332974351024140	630	1067	unavailable	65	61000	967689
332974356022027	610	1067	unavailable	64	61000	376628
332974361022258	590	1067	unavailable	62	61000	357312
332974366020066	554	1067	unavailable	60	61000	878070
332974371025567	525	1067	unavailable	58	61000	370757
332974376023594	500	1067	unavailable	57	61000	353265
332974381023265	461	1067	unavailable	55	61000	949726
332974386019329	435	1067	unavailable	53	61000	446790
332974391020953	420	1067	unavailable	53	61000	350789
332974396024611	400	1067	unavailable	53	61000	968691
332974401016497	400	1067	unavailable	52	61000	472478
332974406023311	400	1067	unavailable	52	61000	356580
332974411025236	400	1067	unavailable	51	61000	956408
332974416019536	400	1067	unavailable	50	61000	412907
332974421020689	400	1067	unavailable	49	61000	378713
332974426018517	400	1067	unavailable	48	61000	959674
332974431015632	400	1067	unavailable	47	61000	510651
332974436017737	400	1067	unavailable	46	61000	369445
332974441022558	400	1067	unavailable	46	61000	1009728
332974446028420	400	1067	unavailable	46	61000	561195
332974451023652	400	1067	unavailable	46	61000	364946
332974456018253	400	1067	unavailable	46	61000	1019607
332974461016721	400	1067	unavailable	45	61000	701169
332974466013807	400	1067	unavailable	44	61000	236054
332974471026312	400	1067	unavailable	43	61000	1160452
332974476020001	400	1067	unavailable	43	61000	540296
332974481020102	400	1067	unavailable	42	61000	347594
332974486022017	400	1067	unavailable	41	61000	1016431
332974491016278	400	1067	unavailable	42	61000	671272
332974496023502	400	1067	unavailable	42	61000	384724
332974501022472	400	1067	unavailable	43	61000	1069340
332974506019868	400	1067	unavailable	42	61000	663417
332974511019158	400	1067	unavailable	41	61000	388180
332974516026162	400	1067	unavailable	40	61000	1061466
332974521021855	400	1067	unavailable	40	61000	654150
332974526022748	400	1067	unavailable	39	61000	353094
332974531019363	400	1067	unavailable	39	61000	958352
332974536016478	400	1067	unavailable	40	61000	726206
332974541021269	400	1067	unavailable	40	61000	411513
332974546016471	400	1067	unavailable	40	61000	1024516
332974551011583	400	1067	unavailable	43	61000	686160
332974556010532	420	1067	unavailable	46	61000	241624
332974561006395	435	1067	unavailable	48	61000	232357
332974566007017	461	1067	unavailable	51	61000	626608
332974571008571	476	1067	unavailable	53	61000	238359
332974576006769	492	1067	unavailable	55	61000	232277
332974581006470	516	1067	unavailable	58	61000	641276
332974586008344	533	1067	unavailable	60	61000	244390
332974591007424	554	1067	unavailable	61	61000	230663
332974596007445	581	1067	unavailable	64	61000	808470
332974601019449	590	1067	unavailable	64	61000	438053
332974606043655	572	1067	unavailable	61	61000	1071645
332974611013420	545	1067	unavailable	61	61000	784976
332974616014573	545	1067	unavailable	62	61000	363574
332974621015045	554	1067	unavailable	64	61000	349778
332974626015988	572	1067	unavailable	65	61000	811045
332974631017612	581	1067	unavailable	66	61000	350239
332974636014267	590	1067	unavailable	67	61000	365377
332974641015080	600	1067	unavailable	67	61000	840720
332974646014650	620	1067	unavailable	69	61000	358945
332974651014270	620	1067	unavailable	69	61000	366189
332974656019371	640	1067	unavailable	71	61000	917205
332974661010736	650	1067	unavailable	71	61000	395434
332974666016468	659	1067	unavailable	71	61000	363473
332974671042398	666	1067	unavailable	72	61000	946409
332974676021820	677	1067	unavailable	73	61000	420100
332974681016281	688	1067	unavailable	73	61000	411033
332974686024227	700	1067	unavailable	74	61000	958512
332974691015582	711	1067	unavailable	75	61000	516681
332974696014772	722	1067	unavailable	75	61000	370015
332974701019602	733	1067	unavailable	75	61000	938534
332974706033459	733	1067	unavailable	76	61000	495602
332974711026497	750	1067	unavailable	76	61000	405653
332974716052337	750	1067	unavailable	77	61000	983278
332974721022492	762	1067	unavailable	77	61000	535587
332974726020008	775	1067	unavailable	78	61000	404992
332974731021602	762	1067	unavailable	75	61000	1110198
332974736026372	744	1067	unavailable	73	61000	668137
332974741027666	711	1067	unavailable	70	61000	391907
332974746024641	677	1067	unavailable	67	61000	1087716
332974751025284	650	1067	unavailable	66	61000	533623
332974756020185	630	1067	unavailable	65	61000	372380
332974761035365	610	1067	unavailable	64	61000	1070663
332974766017422	581	1067	unavailable	62	61000	760751
332974771022723	554	1067	unavailable	60	61000	432143
332974776027343	525	1067	unavailable	58	61000	1203593
332974781024970	492	1067	unavailable	56	61000	637468
332974786017246	469	1067	unavailable	55	61000	404381
332974791020213	442	1067	unavailable	53	61000	936441
332974796022759	413	1067	unavailable	53	61000	770789
332974801023943	400	1067	unavailable	53	61000	391967
332974806019245	400	1067	unavailable	53	61000	949685
332974811030958	400	1067	unavailable	52	61000	729161
332974816020008	400	1067	unavailable	51	61000	245211
332974821029187	400	1067	unavailable	50	61000	1131137
332974826023597	400	1067	unavailable	48	61000	835101
332974831027536	400	1067	unavailable	48	61000	377720
332974836024171	400	1067	unavailable	47	61000	1004699
332974841023160	400	1067	unavailable	46	61000	815894
332974846016128	400	1067	unavailable	46	61000	414399
332974851033642	400	1067	unavailable	46	61000	1135204
332974856024336	400	1067	unavailable	46	61000	831703
332974861027984	400	1067	unavailable	46	61000	428014
332974866026923	400	1067	unavailable	45	61000	1078267
332974871026062	400	1067	unavailable	44	61000	921252
332974876021815	400	1067	unavailable	43	61000	413237
332974881021756	400	1067	unavailable	43	61000	387850
332974886020846	400	1067	unavailable	42	61000	807538
332974891021488	400	1067	unavailable	42	61000	393380
332974896023453	400	1067	unavailable	42	61000	381848
332974901022472	400	1067	unavailable	42	61000	922174
332974906024768	400	1067	unavailable	42	61000	460456
332974911030009	400	1067	unavailable	43	61000	407887
332974916076758	400	1067	unavailable	41	61000	951549
332974921017748	400	1067	unavailable	41	61000	462199
332974926022177	400	1067	unavailable	40	61000	378823
332974931025124	400	1067	unavailable	39	61000	996163
332974936023753	400	1067	unavailable	39	61000	399982
332974941025627	400	1067	unavailable	40	61000	417044
332974946009258	400	1067	unavailable	41	61000	905322
332974951010571	400	1067	unavailable	40	61000	429658
332974956007457	400	1067	unavailable	43	61000	233919
332974961008189	420	1067	unavailable	46	61000	1102903
332974966006597	435	1067	unavailable	48	61000	548471
332974971015735	457	1067	unavailable	51	61000	373563
332974976015917	476	1067	unavailable	53	61000	923566
332974981014666	500	1067	unavailable	56	61000	462640
332974986006551	516	1067	unavailable	57	61000	229191
332974991006192	533	1067	unavailable	60	61000	869314
332974996009389	554	1067	unavailable	62	61000	637318
332975001010011	572	1067	unavailable	63	61000	232197
332975006011586	590	1067	unavailable	64	61000	921582
332975011036093	572	1067	unavailable	62	61000	584248
332975016027087	572	1067	unavailable	64	61000	304703
332975021016107	572	1067	unavailable	65	61000	1032632
332975026021228	590	1067	unavailable	66	61000	703633
332975031019446	600	1067	unavailable	67	61000	358324
332975036015820	610	1067	unavailable	68	61000	1023765
332975041018246	620	1067	unavailable	68	61000	658528
332975046015792	630	1067	unavailable	69	61000	360659
332975051014912	640	1067	unavailable	70	61000	902567
332975056011537	659	1067	unavailable	71	61000	755220
332975061020465	666	1067	unavailable	72	61000	376988
332975066019033	677	1067	unavailable	72	61000	930991
332975071027360	688	1067	unavailable	73	61000	712970
332975076019246	700	1067	unavailable	74	61000	360738
332975081015229	700	1067	unavailable	74	61000	958162
332975086024698	722	1067	unavailable	75	61000	736314
332975091016304	722	1067	unavailable	75	61000	356279
332975096015313	733	1067	unavailable	76	61000	1002124
332975101017698	750	1067	unavailable	76	61000	710386
332975106026666	750	1067	unavailable	76	61000	374424
332975111016298	762	1067	unavailable	77	61000	1032692
332975116020116	775	1067	unavailable	77	61000	842765
332975121031188	775	1067	unavailable	77	61000	375436
332975126015279	787	1067	unavailable	78	61000	386597
332975131020691	775	1067	unavailable	75	61000	853004
332975136020081	750	1067	unavailable	72	61000	354376
332975141019511	722	1067	unavailable	70	61000	357282
332975146023720	677	1067	unavailable	67	61000	857913
332975151019563	659	1067	unavailable	66	61000	447932
332975156017350	640	1067	unavailable	65	61000	352653
332975161021279	620	1067	unavailable	63	61000	814892
332975166024005	590	1067	unavailable	61	61000	495421
332975171024016	563	1067	unavailable	60	61000	357302
332975176022013	525	1067	unavailable	57	61000	917365
332975181020622	500	1067	unavailable	56	61000	515499
332975186019311	476	1067	unavailable	55	61000	381427
332975191022307	435	1067	unavailable	53	61000	969213
332975196034121	420	1067	unavailable	53	61000	483809
332975201020156	406	1067	unavailable	52	61000	374584
332975206018854	400	1067	unavailable	53	61000	1032712
332975211021270	400	1067	unavailable	52	61000	405643
332975216020570	400	1067	unavailable	51	61000	409810
332975221021152	400	1067	unavailable	49	61000	1007544
332975226025211	400	1067	unavailable	48	61000	521761
332975231021294	400	1067	unavailable	47	61000	348225
332975236020815	400	1067	unavailable	46	61000	1025227
332975241018592	400	1067	unavailable	46	61000	498046
332975246020957	400	1067	unavailable	46	61000	346572
332975251018544	400	1067	unavailable	46	61000	1079229
332975256016922	400	1067	unavailable	46	61000	596431
332975261023355	400	1067	unavailable	46	61000	355038
332975266016794	400	1067	unavailable	45	61000	1000441
332975271012818	400	1067	unavailable	44	61000	429627
332975276008521	400	1067	unavailable	43	61000	236915
332975281011688	400	1067	unavailable	43	61000	865567
332975286014284	400	1067	unavailable	42	61000	525347
332975291011530	400	1067	unavailable	41	61000	221777
332975296010469	400	1067	unavailable	42	61000	848525
332975301009318	400	1067	unavailable	42	61000	500831
332975306009800	400	1067	unavailable	42	61000	243087
332975311011234	400	1067	unavailable	42	61000	243247
332975316011806	400	1067	unavailable	41	61000	830662
332975321012067	400	1067	unavailable	41	61000	219423
332975326016377	400	1067	unavailable	40	61000	229752
332975331013502	400	1067	unavailable	39	61000	701319
332975336009175	400	1067	unavailable	39	61000	232568
332975341009257	400	1067	unavailable	40	61000	224301
332975346012354	400	1067	unavailable	41	61000	669138
332975351010872	400	1067	unavailable	40	61000	271140
332975356006956	400	1067	unavailable	43	61000	233940
332975361009061	420	1067	unavailable	46	61000	777582
332975366009783	442	1067	unavailable	49	61000	233079
332975371007681	457	1067	unavailable	51	61000	228760
332975376048789	484	1067	unavailable	54	61000	780267
332975381045874	500	1067	unavailable	56	61000	434106
332975386044042	516	1067	unavailable	58	61000	1066616
332975391044705	541	1067	unavailable	60	61000	780026
332975396048723	554	1067	unavailable	62	61000	432534
332975401044636	572	1067	unavailable	64	61000	1155112
332975406027445	590	1067	unavailable	64	61000	842555
332975411093130	572	1067	unavailable	62	61000	514508
332975416013912	563	1067	unavailable	63	61000	386147
332975421019614	572	1067	unavailable	64	61000	828568
332975426016981	590	1067	unavailable	66	61000	380114
332975431011531	590	1067	unavailable	66	61000	248748
332975436018566	610	1067	unavailable	67	61000	883481
332975441026321	620	1067	unavailable	68	61000	408869
332975446017165	630	1067	unavailable	69	61000	359196
332975451018379	640	1067	unavailable	70	61000	915621
332975456017719	650	1067	unavailable	71	61000	380325
332975461020755	659	1067	unavailable	71	61000	377580
332975466020486	666	1067	unavailable	72	61000	916343
332975471017181	677	1067	unavailable	73	61000	432102
332975476021671	688	1067	unavailable	73	61000	359125
332975481018476	700	1067	unavailable	74	61000	936430
332975486016233	711	1067	unavailable	75	61000	438374
332975491011966	722	1067	unavailable	75	61000	361580
332975496015544	733	1067	unavailable	75	61000	967198
332975501034029	744	1067	unavailable	76	61000	527212
332975506032768	750	1067	unavailable	76	61000	356681
332975511019835	762	1067	unavailable	77	61000	1063570
332975516035305	762	1067	unavailable	77	61000	483850
332975521032371	775	1067	unavailable	78	61000	354737
332975526020379	787	1067	unavailable	78	61000	959134
332975531017275	787	1067	unavailable	76	61000	553390
332975536020853	750	1067	unavailable	73	61000	357201
332975541029239	722	1067	unavailable	70	61000	995733
332975546020023	688	1067	unavailable	68	61000	578017
332975551025024	659	1067	unavailable	66	61000	354196
332975556024354	640	1067	unavailable	65	61000	1003346
332975561019926	630	1067	unavailable	64	61000	654271
332975566027452	600	1067	unavailable	62	61000	355989
332975571017003	581	1067	unavailable	60	61000	961287
332975576022885	541	1067	unavailable	58	61000	782151
332975581028847	508	1067	unavailable	57	61000	386076
332975586027095	484	1067	unavailable	55	61000	1005260
332975591030212	450	1067	unavailable	54	61000	679929
332975596019032	428	1067	unavailable	54	61000	394232
332975601018843	420	1067	unavailable	53	61000	1078718
332975606017011	406	1067	unavailable	53	61000	778734
332975611032010	400	1067	unavailable	53	61000	423055
332975616028254	400	1067	unavailable	51	61000	1094308
332975621073029	400	1067	unavailable	50	61000	667956
332975626014140	400	1067	unavailable	49	61000	238268
332975631012267	400	1067	unavailable	48	61000	216758
332975636012198	400	1067	unavailable	47	61000	610869
332975641008803	400	1067	unavailable	46	61000	204474
332975646017781	400	1067	unavailable	46	61000	221606
332975651016139	400	1067	unavailable	46	61000	777111
332975656009988	400	1067	unavailable	46	61000	318609
332975661011612	400	1067	unavailable	46	61000	227628
332975666012034	400	1067	unavailable	45	61000	741294
332975671009912	400	1067	unavailable	45	61000	217028
332975676009983	400	1067	unavailable	44	61000	226125
332975681009343	400	1067	unavailable	43	61000	772211
332975686008011	400	1067	unavailable	42	61000	296528
332975691009475	400	1067	unavailable	42	61000	224572
332975696011139	400	1067	unavailable	42	61000	815293
332975701012012	400	1067	unavailable	42	61000	350529
332975706011201	400	1067	unavailable	43	61000	268906
332975711007696	400	1067	unavailable	43	61000	828458
332975716018097	400	1067	unavailable	42	61000	379824
332975721012327	400	1067	unavailable	41	61000	217399
332975726009783	400	1067	unavailable	40	61000	809252
332975731010375	400	1067	unavailable	39	61000	342835
332975736008493	400	1067	unavailable	39	61000	236194
332975741014064	400	1067	unavailable	40	61000	901936
332975746011340	400	1067	unavailable	41	61000	451770
332975751010069	400	1067	unavailable	40	61000	268936
332975756033514	406	1067	unavailable	44	61000	870848
332975761047953	420	1067	unavailable	46	61000	482898
332975766060066	442	1067	unavailable	49	61000	473911
332975771025653	461	1067	unavailable	52	61000	1123953
332975776046162	484	1067	unavailable	54	61000	575081
332975781045733	500	1067	unavailable	56	61000	474632
332975786045744	525	1067	unavailable	58	61000	1121629
332975791045044	541	1067	unavailable	60	61000	553140
332975796061365	554	1067	unavailable	62	61000	433926
332975801045096	581	1067	unavailable	64	61000	1156474
332975806025510	590	1067	unavailable	64	61000	630225
332975811028527	572	1067	unavailable	62	61000	497445
332975816015564	563	1067	unavailable	63	61000	868913
332975821018490	572	1067	unavailable	64	61000	752064
332975826019874	581	1067	unavailable	65	61000	1564141
332975831018593	590	1067	unavailable	67	61000	1022843
332975836020437	600	1067	unavailable	67	61000	617151
332975841027662	620	1067	unavailable	68	61000	355338
332975846018736	620	1067	unavailable	69	61000	1041739
332975851015361	630	1067	unavailable	70	61000	647768
332975856011725	650	1067	unavailable	71	61000	357332
332975861015934	659	1067	unavailable	72	61000	948864
332975866017007	666	1067	unavailable	72	61000	700277
332975871014373	677	1067	unavailable	73	61000	362251
332975876020766	688	1067	unavailable	73	61000	973471
332975881021449	700	1067	unavailable	74	61000	727498
332975886018404	711	1067	unavailable	75	61000	395113
332975891020880	722	1067	unavailable	75	61000	1012954
332975896016984	733	1067	unavailable	75	61000	722027
332975901029458	744	1067	unavailable	76	61000	352954
332975906016836	750	1067	unavailable	76	61000	372590
332975911015144	750	1067	unavailable	77	61000	759067
332975916013161	762	1067	unavailable	76	61000	363012
332975921035313	775	1067	unavailable	78	61000	361801
332975926016269	787	1067	unavailable	78	61000	779555
332975931016931	787	1067	unavailable	76	61000	379814
332975936023745	762	1067	unavailable	73	61000	399621
332975941020400	711	1067	unavailable	70	61000	907486
332975946018076	688	1067	unavailable	68	61000	379223
332975951034188	659	1067	unavailable	66	61000	354456
332975956022637	640	1067	unavailable	65	61000	875677
332975961784591	620	1067	unavailable	63	61000	1105909
332975966011849	600	1067	unavailable	62	61000	251523
332975971012612	563	1067	unavailable	60	61000	833096
332975976009206	533	1067	unavailable	58	61000	359286
332975981008757	500	1067	unavailable	56	61000	254759
332975987008217	469	1067	unavailable	55	61000	240943
332975991008138	442	1067	unavailable	53	61000	403478
332975996007347	420	1067	unavailable	52	61000	245011
332976001011456	400	1067	unavailable	53	61000	907897
332976006005917	400	1067	unavailable	52	61000	384272
332976011008433	400	1067	unavailable	52	61000	193173
332976016022520	400	1067	unavailable	51	61000	924649
332976021013805	400	1067	unavailable	50	61000	458542
332976026012303	400	1067	unavailable	48	61000	223260
332976031012515	400	1067	unavailable	47	61000	879724
332976036011203	400	1067	unavailable	47	61000	374655
332976041009190	400	1067	unavailable	46	61000	217099
332976046009372	400	1067	unavailable	45	61000	898910
332976051008982	400	1067	unavailable	46	61000	499379
332976056009805	400	1067	unavailable	46	61000	230123
332976061010938	400	1067	unavailable	46	61000	948503
332976066013063	400	1067	unavailable	45	61000	516341
332976071012383	400	1067	unavailable	45	61000	230724
332976076045977	400	1067	unavailable	43	61000	856641
332976081011654	400	1067	unavailable	43	61000	505260
332976086010883	400	1067	unavailable	42	61000	245512
332976091009652	400	1067	unavailable	42	61000	849177
332976096008671	400	1067	unavailable	41	61000	581814
332976101015576	400	1067	unavailable	42	61000	221797
332976106011108	400	1067	unavailable	43	61000	228951
332976111011550	400	1067	unavailable	43	61000	557579
332976116009728	400	1067	unavailable	42	61000	220494
332976121011612	400	1067	unavailable	41	61000	218451
332976126011634	400	1067	unavailable	40	61000	582084
332976131011705	400	1067	unavailable	39	61000	216737
332976136011475	400	1067	unavailable	38	61000	216638
332976141010414	400	1067	unavailable	39	61000	654110
332976146013692	400	1067	unavailable	40	61000	236044
332976151011629	400	1067	unavailable	40	61000	263626
332976156014656	400	1067	unavailable	42	61000	747816
332976161011140	413	1067	unavailable	44	61000	248688
332976166018866	428	1067	unavailable	47	61000	376498
332976171016683	450	1067	unavailable	50	61000	837815
332976176018357	469	1067	unavailable	52	61000	410642
332976181016895	484	1067	unavailable	54	61000	431922
332976186018690	508	1067	unavailable	57	61000	841923
332976191018260	525	1067	unavailable	59	61000	409399
332976196016498	545	1067	unavailable	61	61000	412185
332976201014104	572	1067	unavailable	63	61000	833848
332976206015558	590	1067	unavailable	64	61000	370176
332976211031610	581	1067	unavailable	62	61000	1117290
332976216013687	563	1067	unavailable	62	61000	850429
332976221013598	563	1067	unavailable	63	61000	363624
332976226016344	572	1067	unavailable	65	61000	351721
332976231016636	590	1067	unavailable	66	61000	876708
332976236037085	600	1067	unavailable	67	61000	396285
332976241015506	610	1067	unavailable	67	61000	361970
332976246017751	620	1067	unavailable	68	61000	861720
332976251026929	630	1067	unavailable	69	61000	386677
332976256018164	640	1067	unavailable	70	61000	308771
332976261026751	650	1067	unavailable	71	61000	1001403
332976266013327	666	1067	unavailable	72	61000	462750
332976271016154	666	1067	unavailable	72	61000	377930
332976276019050	677	1067	unavailable	73	61000	957019
332976281016106	700	1067	unavailable	74	61000	493087
332976286015125	700	1067	unavailable	74	61000	364565
332976291015156	711	1067	unavailable	74	61000	984110
332976296014015	722	1067	unavailable	75	61000	493257
332976301013375	733	1067	unavailable	75	61000	363674
332976306013316	744	1067	unavailable	76	61000	926943
332976311016623	750	1067	unavailable	76	61000	520519
332976316034348	762	1067	unavailable	77	61000	384793
332976321017277	762	1067	unavailable	77	61000	1075612
332976326015715	775	1067	unavailable	77	61000	554703
332976331015866	787	1067	unavailable	78	61000	386036
332976336025355	775	1067	unavailable	74	61000	1063730
332976341023803	733	1067	unavailable	71	61000	722158
332976346026249	711	1067	unavailable	69	61000	355658
332976351016972	677	1067	unavailable	66	61000	1080652
